"","device","time","cp_tp","rd","msd","model","method"
"7372",253,370,210.965971560506,109.956343628968,56597.0386607198,"HMM-network","RSS_TA"
"7373",253,380,194.738338180183,244.128131606094,97521.5649986619,"HMM-network","RSS_TA"
"7374",253,390,238.873824879592,163.685400364258,83853.6145050133,"HMM-network","RSS_TA"
"7375",253,400,126.761491403212,162.213613192023,42381.7320075777,"HMM-network","RSS_TA"
"7376",253,410,169.262026540792,256.36935848873,94374.8816006183,"HMM-network","RSS_TA"
"7377",253,420,165.237100228756,267.520717849467,98870.633770702,"HMM-network","RSS_TA"
"7378",253,430,253.622731194821,106.232197915893,75609.7696527616,"HMM-network","RSS_TA"
"7379",253,440,188.184045218541,119.623974222236,49723.130083536,"HMM-network","RSS_TA"
"7380",263,0,298.490880924585,195.952383652957,127494.14265441,"HMM-network","RSS_TA"
"7381",263,10,247.245824983854,258.580127583355,127994.180352971,"HMM-network","RSS_TA"
"7382",263,20,315.937188586602,250.82198315861,162727.974367624,"HMM-network","RSS_TA"
"7383",263,30,390.264825859054,163.717864368355,179110.173416133,"HMM-network","RSS_TA"
"7384",263,40,426.659088528041,201.72498172447,222730.946075317,"HMM-network","RSS_TA"
"7385",263,50,479.759000095296,227.314387572375,281840.528969842,"HMM-network","RSS_TA"
"7386",263,60,340.526141315903,241.302436294443,174184.918681132,"HMM-network","RSS_TA"
"7387",263,70,294.431220930179,248.087324381398,148237.064377157,"HMM-network","RSS_TA"
"7388",263,80,377.510450638541,250.257359678174,205142.886414405,"HMM-network","RSS_TA"
"7389",263,90,249.105498530651,249.358377153654,124233.149654908,"HMM-network","RSS_TA"
"7390",263,100,378.231639102058,246.340407306982,203742.769089999,"HMM-network","RSS_TA"
"7391",263,110,241.984286109467,241.783015744718,117015.421426519,"HMM-network","RSS_TA"
"7392",263,120,225.210406288999,236.013867709183,106422.272851904,"HMM-network","RSS_TA"
"7393",263,130,213.438503805465,229.171881972591,98075.7463935748,"HMM-network","RSS_TA"
"7394",263,140,203.00120087098,221.236613725761,90155.1268079014,"HMM-network","RSS_TA"
"7395",263,150,193.657808352565,212.03127205466,82460.6070650359,"HMM-network","RSS_TA"
"7396",263,160,185.250690237723,201.197675983824,74798.3230548444,"HMM-network","RSS_TA"
"7397",263,170,177.713066104651,188.136053467784,66977.1084787489,"HMM-network","RSS_TA"
"7398",263,180,239.611571969939,171.944483439687,86978.6108072457,"HMM-network","RSS_TA"
"7399",263,190,236.592326683836,151.982515595099,79074.6140922855,"HMM-network","RSS_TA"
"7400",263,200,127.433087671475,135.738369669279,34664.0968339597,"HMM-network","RSS_TA"
"7401",263,210,226.479262712341,182.621209893752,84643.3627417831,"HMM-network","RSS_TA"
"7402",263,220,361.386252341481,73.6872894815814,136029.840012563,"HMM-network","RSS_TA"
"7403",263,230,340.186121069484,104.833773002812,126716.716930306,"HMM-network","RSS_TA"
"7404",263,240,400.72331414701,93.776453813139,169373.197790731,"HMM-network","RSS_TA"
"7405",263,250,404.875442831977,247.112667396956,224988.794596428,"HMM-network","RSS_TA"
"7406",263,260,294.763408837276,247.756297115044,148268.649949529,"HMM-network","RSS_TA"
"7407",263,270,437.647964927689,270.90184734271,264923.552099041,"HMM-network","RSS_TA"
"7408",263,280,232.138814579429,157.286724502943,78627.5429392069,"HMM-network","RSS_TA"
"7409",263,290,110.613310698795,177.931393730587,43894.8853786574,"HMM-network","RSS_TA"
"7410",263,300,87.2475736318478,69.5824487507064,12453.8562787894,"HMM-network","RSS_TA"
"7411",263,310,214.223203740694,53.2542387924363,48727.5949702887,"HMM-network","RSS_TA"
"7412",263,320,82.3745945231906,115.44061713891,20112.1099082724,"HMM-network","RSS_TA"
"7413",263,330,48.3243523483722,181.456362306456,35261.6544513813,"HMM-network","RSS_TA"
"7414",263,340,116.464099483275,237.811658875462,70118.2715655492,"HMM-network","RSS_TA"
"7415",263,350,394.475757438379,250.258279898112,218240.329864145,"HMM-network","RSS_TA"
"7416",263,360,435.489358831651,177.706455175455,221230.565866629,"HMM-network","RSS_TA"
"7417",263,370,503.978745564748,147.398434200857,275720.874385882,"HMM-network","RSS_TA"
"7418",263,380,403.144523662728,134.552030114364,180629.755767145,"HMM-network","RSS_TA"
"7419",263,390,362.431643958986,147.585810120545,153138.26789175,"HMM-network","RSS_TA"
"7420",263,400,152.030419523798,332.268181330076,133515.392784978,"HMM-network","RSS_TA"
"7421",263,410,226.702088337726,216.4493482908,98244.157232198,"HMM-network","RSS_TA"
"7422",263,420,281.827203757478,188.235685410594,114859.246039755,"HMM-network","RSS_TA"
"7423",263,430,309.499731458313,198.279916459011,135105.00904376,"HMM-network","RSS_TA"
"7424",263,440,327.545941402071,223.882091726035,157409.534724594,"HMM-network","RSS_TA"
"7425",268,0,311.240346747845,9.57839187279976e-07,96870.5534437187,"HMM-network","RSS_TA"
"7426",268,10,311.240346747845,2.4515569763777e-05,96870.5534437193,"HMM-network","RSS_TA"
"7427",268,20,311.240346747844,2.81487673562112e-05,96870.5534437189,"HMM-network","RSS_TA"
"7428",268,30,311.240346747844,2.92605903015824e-05,96870.553443719,"HMM-network","RSS_TA"
"7429",268,40,311.240346747844,2.96299398619722e-05,96870.553443719,"HMM-network","RSS_TA"
"7430",268,50,311.240346747844,2.97562503201796e-05,96870.553443719,"HMM-network","RSS_TA"
"7431",268,60,339.762042641016,2.98000332833115e-05,115438.245619596,"HMM-network","RSS_TA"
"7432",268,70,339.762042641017,2.98153297554685e-05,115438.245619597,"HMM-network","RSS_TA"
"7433",268,80,339.762042641017,2.9820702982262e-05,115438.245619597,"HMM-network","RSS_TA"
"7434",268,90,339.762042641017,2.98225982651362e-05,115438.245619597,"HMM-network","RSS_TA"
"7435",268,100,339.762042641017,2.98232690440225e-05,115438.245619597,"HMM-network","RSS_TA"
"7436",268,110,339.762042641017,2.98235072578515e-05,115438.245619597,"HMM-network","RSS_TA"
"7437",268,120,339.762042641017,2.9823592529284e-05,115438.245619597,"HMM-network","RSS_TA"
"7438",268,130,339.762042641017,2.98236244598842e-05,115438.245619597,"HMM-network","RSS_TA"
"7439",268,140,339.762042641017,2.98236401546296e-05,115438.245619597,"HMM-network","RSS_TA"
"7440",268,150,339.762042641017,2.98236576927898e-05,115438.245619597,"HMM-network","RSS_TA"
"7441",268,160,339.762042641017,2.98236970696136e-05,115438.245619597,"HMM-network","RSS_TA"
"7442",268,170,339.762042641017,2.98238030540171e-05,115438.245619597,"HMM-network","RSS_TA"
"7443",268,180,339.762042641017,2.98240961801721e-05,115438.245619597,"HMM-network","RSS_TA"
"7444",268,190,339.762042641017,2.98249100658838e-05,115438.245619597,"HMM-network","RSS_TA"
"7445",268,200,339.762042641017,2.98271717578469e-05,115438.245619597,"HMM-network","RSS_TA"
"7446",268,210,339.762042641017,2.9833459232602e-05,115438.245619597,"HMM-network","RSS_TA"
"7447",268,220,339.762042641017,2.98509419953444e-05,115438.245619597,"HMM-network","RSS_TA"
"7448",268,230,339.762042641017,2.98995433967983e-05,115438.245619597,"HMM-network","RSS_TA"
"7449",268,240,339.762042641016,3.0034459819332e-05,115438.245619596,"HMM-network","RSS_TA"
"7450",268,250,339.762042641017,3.04071930343308e-05,115438.245619597,"HMM-network","RSS_TA"
"7451",268,260,339.762042641017,3.14229813071321e-05,115438.245619597,"HMM-network","RSS_TA"
"7452",268,270,339.762042641016,3.40972238069842e-05,115438.245619596,"HMM-network","RSS_TA"
"7453",268,280,339.762042641016,4.06426326960148e-05,115438.245619597,"HMM-network","RSS_TA"
"7454",268,290,339.762042641013,5.49444207112349e-05,115438.245619597,"HMM-network","RSS_TA"
"7455",268,300,339.762042641008,8.27226951094928e-05,115438.245619597,"HMM-network","RSS_TA"
"7456",268,310,303.939809951296,0.000132488895000649,92379.4080732474,"HMM-network","RSS_TA"
"7457",268,320,303.939809951264,0.000218154861566445,92379.4080732578,"HMM-network","RSS_TA"
"7458",268,330,303.939809951178,0.000363287531396091,92379.4080732903,"HMM-network","RSS_TA"
"7459",268,340,303.939809950949,0.000607878371048462,92379.4080733884,"HMM-network","RSS_TA"
"7460",268,350,303.939809950331,0.001019687432015,92379.4080736833,"HMM-network","RSS_TA"
"7461",268,360,303.939809948694,0.00171360011484831,92379.4080745848,"HMM-network","RSS_TA"
"7462",268,370,303.939809944392,0.00288486227617464,92379.4080773555,"HMM-network","RSS_TA"
"7463",268,380,303.939809933246,0.00486647502432504,92379.4080859401,"HMM-network","RSS_TA"
"7464",268,390,303.939809904974,0.00822910350275492,92379.40811279,"HMM-network","RSS_TA"
"7465",268,400,303.939809835496,0.0139572190472428,92379.4081976415,"HMM-network","RSS_TA"
"7466",268,410,303.939809673212,0.0237673474725475,92379.4084690751,"HMM-network","RSS_TA"
"7467",268,420,303.939809326095,0.0407149766669272,92379.4093508923,"HMM-network","RSS_TA"
"7468",268,430,303.939808702409,0.0704954544331921,92379.412283666,"HMM-network","RSS_TA"
"7469",268,440,303.939807984792,0.124853606221755,92379.4224662553,"HMM-network","RSS_TA"
"7470",271,0,344.664676529249,248.759589933362,180675.072830826,"HMM-network","RSS_TA"
"7471",271,10,484.559831210626,248.3684791029,296485.131434758,"HMM-network","RSS_TA"
"7472",271,20,353.134920010232,247.99543232593,186206.006185158,"HMM-network","RSS_TA"
"7473",271,30,231.010024943308,247.582600450762,114662.775670269,"HMM-network","RSS_TA"
"7474",271,40,228.498704511961,247.10847248312,113274.255136585,"HMM-network","RSS_TA"
"7475",271,50,225.790577511193,246.559646829458,111773.044337505,"HMM-network","RSS_TA"
"7476",271,60,222.876782352601,245.923578179532,110152.466416473,"HMM-network","RSS_TA"
"7477",271,70,219.74780359417,245.186527276028,108405.53034214,"HMM-network","RSS_TA"
"7478",271,80,216.393724331767,244.332790314047,106524.756352821,"HMM-network","RSS_TA"
"7479",271,90,355.243748708766,243.344210956183,185414.526002544,"HMM-network","RSS_TA"
"7480",271,100,228.238467815236,242.199707791728,110753.496645045,"HMM-network","RSS_TA"
"7481",271,110,359.245278337983,240.874732060694,187077.806553446,"HMM-network","RSS_TA"
"7482",271,120,320.98242522183,239.340612429645,160313.646059485,"HMM-network","RSS_TA"
"7483",271,130,320.569923302681,237.563747321717,159201.609767823,"HMM-network","RSS_TA"
"7484",271,140,320.230572275963,235.50459569407,158010.034013218,"HMM-network","RSS_TA"
"7485",271,150,319.985269716902,233.116399028345,156733.828331741,"HMM-network","RSS_TA"
"7486",271,160,319.858395769673,230.343539381799,155367.539479283,"HMM-network","RSS_TA"
"7487",271,170,319.878266392537,227.119396769509,153905.325699241,"HMM-network","RSS_TA"
"7488",271,180,463.984869210434,223.363509400169,265173.216187783,"HMM-network","RSS_TA"
"7489",271,190,464.371111217309,218.977764434494,263591.790249927,"HMM-network","RSS_TA"
"7490",271,200,464.943092282709,213.841296657745,261900.179217673,"HMM-network","RSS_TA"
"7491",271,210,465.733220498541,207.803972277989,260089.923570454,"HMM-network","RSS_TA"
"7492",271,220,466.772818186146,200.679807089836,258149.24877105,"HMM-network","RSS_TA"
"7493",271,230,468.07748354845,192.248915263213,256056.176024931,"HMM-network","RSS_TA"
"7494",271,240,469.592283953539,182.309612507982,253753.707961512,"HMM-network","RSS_TA"
"7495",271,250,470.98398494935,170.971191452331,251057.062385399,"HMM-network","RSS_TA"
"7496",271,260,470.835840062396,160.028818097139,247295.610908829,"HMM-network","RSS_TA"
"7497",271,270,463.465262690716,158.409376656497,239893.580333675,"HMM-network","RSS_TA"
"7498",271,280,426.264478153259,192.151093657028,218623.448128862,"HMM-network","RSS_TA"
"7499",271,290,262.940611742506,258.292485613854,135852.773428107,"HMM-network","RSS_TA"
"7500",271,300,197.655291358112,240.969935515932,97134.1240244124,"HMM-network","RSS_TA"
"7501",271,310,324.853693921268,154.482366999275,129394.724167992,"HMM-network","RSS_TA"
"7502",271,320,346.000776061583,130.553798488762,136760.831335062,"HMM-network","RSS_TA"
"7503",271,330,348.069903587506,133.63455091989,139010.850982977,"HMM-network","RSS_TA"
"7504",271,340,338.165595715396,153.058265340539,137782.802714604,"HMM-network","RSS_TA"
"7505",271,350,274.787829391347,219.010246796572,123473.839383503,"HMM-network","RSS_TA"
"7506",271,360,37.5845617541341,186.631779375235,36244.0203550169,"HMM-network","RSS_TA"
"7507",271,370,110.365484938809,191.125861572134,48709.6352274689,"HMM-network","RSS_TA"
"7508",271,380,262.903767579135,206.34819272258,111697.967647179,"HMM-network","RSS_TA"
"7509",271,390,394.746126356039,236.218127378778,211623.507975435,"HMM-network","RSS_TA"
"7510",271,400,288.488661147039,261.151003582878,151425.554282755,"HMM-network","RSS_TA"
"7511",271,410,345.981312397816,212.897634525833,165028.47131521,"HMM-network","RSS_TA"
"7512",271,420,363.049709503515,206.602124019709,174489.529220042,"HMM-network","RSS_TA"
"7513",271,430,371.791650189512,212.134187973635,183229.944857874,"HMM-network","RSS_TA"
"7514",271,440,378.784482383349,224.495475194149,193875.902477069,"HMM-network","RSS_TA"
"7515",281,0,237.851303232554,252.050221387573,120102.556550949,"HMM-network","RSS_TA"
"7516",281,10,171.9155593372,92.921046902349,38189.280499651,"HMM-network","RSS_TA"
"7517",281,20,119.03880776998,60.8416499387942,17871.944122573,"HMM-network","RSS_TA"
"7518",281,30,199.591998652198,236.836842831818,95928.6560485224,"HMM-network","RSS_TA"
"7519",281,40,268.198377850711,180.89634862902,104653.858829065,"HMM-network","RSS_TA"
"7520",281,50,284.643879451888,161.369970147053,107062.405374682,"HMM-network","RSS_TA"
"7521",281,60,268.331817837686,180.745812445563,104671.013180684,"HMM-network","RSS_TA"
"7522",281,70,195.586055759458,236.623742465574,94244.7007059558,"HMM-network","RSS_TA"
"7523",281,80,294.911024644402,52.474618149806,89726.0980067788,"HMM-network","RSS_TA"
"7524",281,90,283.127782559498,254.060015389332,144707.832676686,"HMM-network","RSS_TA"
"7525",281,100,152.488968620007,362.375645072674,154568.993692631,"HMM-network","RSS_TA"
"7526",281,110,241.656246125866,225.353139327269,109181.7786963,"HMM-network","RSS_TA"
"7527",281,120,196.203627524642,259.867834392932,106027.154805901,"HMM-network","RSS_TA"
"7528",281,130,244.702851570297,265.215332470303,130218.658143968,"HMM-network","RSS_TA"
"7529",281,140,139.642323667217,189.953854935473,55582.4455640264,"HMM-network","RSS_TA"
"7530",281,150,467.186872909998,277.765921697032,295417.481475624,"HMM-network","RSS_TA"
"7531",281,160,493.390899486426,270.679616916693,316702.034710192,"HMM-network","RSS_TA"
"7532",281,170,492.725046543616,270.93662930992,316184.628593229,"HMM-network","RSS_TA"
"7533",281,180,462.578991655504,279.363553787392,292023.318705744,"HMM-network","RSS_TA"
"7534",281,190,158.1845921574,208.549946365755,68515.4453251622,"HMM-network","RSS_TA"
"7535",281,200,52.7305470233914,208.587560787776,46289.2811047802,"HMM-network","RSS_TA"
"7536",281,210,85.6737230981209,223.031180969054,57082.8945139443,"HMM-network","RSS_TA"
"7537",281,220,105.718742093545,231.936022697728,64970.7710546824,"HMM-network","RSS_TA"
"7538",281,230,115.095687397569,235.752607383457,68826.3091456171,"HMM-network","RSS_TA"
"7539",281,240,179.001394650498,235.518852492963,87510.6291664255,"HMM-network","RSS_TA"
"7540",281,250,217.068911712425,231.12380384628,100537.12513639,"HMM-network","RSS_TA"
"7541",281,260,367.36328737515,221.233387198523,183899.996522409,"HMM-network","RSS_TA"
"7542",281,270,231.193063613187,204.866290529467,95420.4296581555,"HMM-network","RSS_TA"
"7543",281,280,91.0139570136606,202.49674031321,49288.4702087599,"HMM-network","RSS_TA"
"7544",281,290,209.539405428615,320.071282142417,146352.388079668,"HMM-network","RSS_TA"
"7545",281,300,182.732543115742,293.79444754575,119706.359722259,"HMM-network","RSS_TA"
"7546",281,310,284.088334294475,263.216214385817,149988.95719781,"HMM-network","RSS_TA"
"7547",281,320,453.021565220238,238.260195698365,261996.459408817,"HMM-network","RSS_TA"
"7548",281,330,465.406814309774,222.307879390161,266024.296044923,"HMM-network","RSS_TA"
"7549",281,340,467.267617768733,218.260956548534,265976.871768748,"HMM-network","RSS_TA"
"7550",281,350,455.350164735664,230.697489528179,260565.1041994,"HMM-network","RSS_TA"
"7551",281,360,401.008452084065,264.462164778651,230748.015242268,"HMM-network","RSS_TA"
"7552",281,370,437.24688125079,313.107008349539,289220.833841141,"HMM-network","RSS_TA"
"7553",281,380,274.482192354464,364.315903615579,208066.551546949,"HMM-network","RSS_TA"
"7554",281,390,198.519675818713,322.988940964131,143731.917672298,"HMM-network","RSS_TA"
"7555",281,400,185.650934414885,310.144063404988,130655.609514477,"HMM-network","RSS_TA"
"7556",281,410,79.9651287807802,378.035302099311,149305.111454244,"HMM-network","RSS_TA"
"7557",281,420,221.565374010426,252.325146594716,112759.194564425,"HMM-network","RSS_TA"
"7558",281,430,290.047428850529,253.19862555082,148237.054963627,"HMM-network","RSS_TA"
"7559",281,440,323.314226958978,275.971694932577,180692.465758041,"HMM-network","RSS_TA"
"7560",282,0,205.116772273337,238.368084251114,98892.2338573782,"HMM-network","RSS_TA"
"7561",282,10,178.944103739666,69.8207163369443,36895.9246929963,"HMM-network","RSS_TA"
"7562",282,20,117.664286674654,46.7330748559602,16028.864644148,"HMM-network","RSS_TA"
"7563",282,30,176.297464087333,246.332409879272,91760.4520005543,"HMM-network","RSS_TA"
"7564",282,40,243.839627545271,205.750842306128,101791.173071098,"HMM-network","RSS_TA"
"7565",282,50,258.364380563015,191.323679419821,103356.903450449,"HMM-network","RSS_TA"
"7566",282,60,244.182570810467,205.342850663412,101790.814206185,"HMM-network","RSS_TA"
"7567",282,70,182.521797310666,245.891885549217,93777.025872465,"HMM-network","RSS_TA"
"7568",282,80,277.9310875892,117.406495768698,91029.974697201,"HMM-network","RSS_TA"
"7569",282,90,96.4323855042536,361.27318815705,139817.5214552,"HMM-network","RSS_TA"
"7570",282,100,100.282267353699,399.830298277032,169920.800565899,"HMM-network","RSS_TA"
"7571",282,110,216.061524352485,304.402263353562,139343.320240291,"HMM-network","RSS_TA"
"7572",282,120,234.988156303445,386.827742208309,204855.13574487,"HMM-network","RSS_TA"
"7573",282,130,314.577863291752,304.777295160292,191848.431718428,"HMM-network","RSS_TA"
"7574",282,140,233.4417286589,252.767964956116,118386.684787312,"HMM-network","RSS_TA"
"7575",282,150,498.019462521781,259.275872277989,315247.362995996,"HMM-network","RSS_TA"
"7576",282,160,514.191094023228,253.303168977005,328554.976586598,"HMM-network","RSS_TA"
"7577",282,170,511.862715491666,255.819287363644,327446.947297746,"HMM-network","RSS_TA"
"7578",282,180,483.988947520975,270.940673691665,307654.149982954,"HMM-network","RSS_TA"
"7579",282,190,179.921791512719,223.678462306083,82403.9055607601,"HMM-network","RSS_TA"
"7580",282,200,58.2210084349672,208.592823767495,46900.6519504816,"HMM-network","RSS_TA"
"7581",282,210,75.4217770917009,214.429498584732,51668.4543229697,"HMM-network","RSS_TA"
"7582",282,220,85.4652186803053,219.399654175219,55440.5118562781,"HMM-network","RSS_TA"
"7583",282,230,89.435711255632,221.386395811651,57010.6826982739,"HMM-network","RSS_TA"
"7584",282,240,167.656569458257,220.278785032069,76631.4684177156,"HMM-network","RSS_TA"
"7585",282,250,225.221117362952,215.785615385993,97287.9835137281,"HMM-network","RSS_TA"
"7586",282,260,374.539142664193,207.253949240008,183233.768863209,"HMM-network","RSS_TA"
"7587",282,270,236.174654717908,195.139577066871,93857.9220689604,"HMM-network","RSS_TA"
"7588",282,280,105.141160466397,197.069901927368,49891.2098698831,"HMM-network","RSS_TA"
"7589",282,290,286.017995377689,315.458000426177,181320.043712754,"HMM-network","RSS_TA"
"7590",282,300,236.1237797991,273.605400068107,130614.354333043,"HMM-network","RSS_TA"
"7591",282,310,304.934052434843,242.383738463102,151734.653005685,"HMM-network","RSS_TA"
"7592",282,320,467.656128647909,218.814394746581,266581.994010262,"HMM-network","RSS_TA"
"7593",282,330,476.862008785325,204.204268471602,269096.758684797,"HMM-network","RSS_TA"
"7594",282,340,476.84774881742,201.545044886412,268004.180670508,"HMM-network","RSS_TA"
"7595",282,350,463.815944706702,215.378712368814,261513.220305819,"HMM-network","RSS_TA"
"7596",282,360,397.304351495724,248.24083859476,219474.261663668,"HMM-network","RSS_TA"
"7597",282,370,434.887164110966,285.577434821906,270681.316787938,"HMM-network","RSS_TA"
"7598",282,380,336.786255535735,284.690125878953,194473.449690756,"HMM-network","RSS_TA"
"7599",282,390,197.188998083941,256.492207555841,104671.753502217,"HMM-network","RSS_TA"
"7600",282,400,253.323224572782,258.415936656832,130951.45242618,"HMM-network","RSS_TA"
"7601",282,410,90.9321807993588,368.381827943971,143973.832664269,"HMM-network","RSS_TA"
"7602",282,420,227.520728217926,276.091135636739,127991.996945999,"HMM-network","RSS_TA"
"7603",282,430,288.888875760874,267.056934810296,154776.188968653,"HMM-network","RSS_TA"
"7604",282,440,317.049946419309,281.578777404713,179807.27640922,"HMM-network","RSS_TA"
"7605",291,0,354.691712023211,285.13748510341,207109.595989054,"HMM-network","RSS_TA"
"7606",291,10,275.10489571917,484.372582710795,310299.502530581,"HMM-network","RSS_TA"
"7607",291,20,168.671088724866,491.104344916848,269633.413767838,"HMM-network","RSS_TA"
"7608",291,30,167.09583783358,492.021498723241,270006.174227171,"HMM-network","RSS_TA"
"7609",291,40,167.272534787867,492.351376039562,270389.978382408,"HMM-network","RSS_TA"
"7610",291,50,167.528926802017,492.544941789661,270666.460998016,"HMM-network","RSS_TA"
"7611",291,60,167.672153065726,492.654742704682,270822.646423113,"HMM-network","RSS_TA"
"7612",291,70,167.677881166879,492.68807973505,270857.415745625,"HMM-network","RSS_TA"
"7613",291,80,278.222863723452,492.646307684106,320108.346373261,"HMM-network","RSS_TA"
"7614",291,90,278.00157746578,492.529577779778,319870.262061389,"HMM-network","RSS_TA"
"7615",291,100,277.659986565039,492.337501891108,319491.283907674,"HMM-network","RSS_TA"
"7616",291,110,277.19683413452,492.069299264345,318970.280132704,"HMM-network","RSS_TA"
"7617",291,120,276.610501943338,491.72387248324,318305.73655526,"HMM-network","RSS_TA"
"7618",291,130,275.898628245676,491.299894835922,317495.639733634,"HMM-network","RSS_TA"
"7619",291,140,190.256255460207,490.795959238153,277078.116346238,"HMM-network","RSS_TA"
"7620",291,150,189.077881012726,490.210864048863,276057.136319795,"HMM-network","RSS_TA"
"7621",291,160,187.731742329669,489.544174636148,274896.70599832,"HMM-network","RSS_TA"
"7622",291,170,186.202883032975,488.797326000386,273594.339554919,"HMM-network","RSS_TA"
"7623",291,180,184.464692933216,487.975774522318,272147.579459602,"HMM-network","RSS_TA"
"7624",291,190,182.468160359514,487.093161092112,270554.377127692,"HMM-network","RSS_TA"
"7625",291,200,180.121060873895,486.179261638817,268813.871018002,"HMM-network","RSS_TA"
"7626",291,210,177.248204144764,485.294838446445,266928.006095305,"HMM-network","RSS_TA"
"7627",291,220,173.517736052148,484.558391945864,264905.239929824,"HMM-network","RSS_TA"
"7628",291,230,168.313751251618,484.19295375588,262772.335327235,"HMM-network","RSS_TA"
"7629",291,240,160.556902585353,484.626453378173,260641.318281709,"HMM-network","RSS_TA"
"7630",291,250,307.409366327728,487.000354203857,331669.863500698,"HMM-network","RSS_TA"
"7631",291,260,285.061616249949,497.730777838462,328996.052266714,"HMM-network","RSS_TA"
"7632",291,270,333.711635068611,561.19864203204,426307.371198771,"HMM-network","RSS_TA"
"7633",291,280,472.35061856272,497.608191434221,470729.01903902,"HMM-network","RSS_TA"
"7634",291,290,505.440756957731,486.541555887498,492193.044399431,"HMM-network","RSS_TA"
"7635",291,300,521.975736291727,483.746118426211,506468.976369717,"HMM-network","RSS_TA"
"7636",291,310,531.08602972589,482.858920821592,515205.108387001,"HMM-network","RSS_TA"
"7637",291,320,536.417636667052,482.761414962517,520802.464704077,"HMM-network","RSS_TA"
"7638",291,330,539.738251496418,483.034813744918,524640.011417999,"HMM-network","RSS_TA"
"7639",291,340,541.946422968452,483.458938067185,527438.470165351,"HMM-network","RSS_TA"
"7640",291,350,543.502178915051,483.915417121615,529568.749413395,"HMM-network","RSS_TA"
"7641",291,360,544.640458215592,484.342625482648,531221.007584714,"HMM-network","RSS_TA"
"7642",291,370,545.479507518752,484.709887809911,532491.568463596,"HMM-network","RSS_TA"
"7643",291,380,546.075151337126,485.003399046728,533426.367994745,"HMM-network","RSS_TA"
"7644",291,390,546.446129749385,485.219294530474,534041.136502733,"HMM-network","RSS_TA"
"7645",291,400,546.582327750854,485.361302996238,534327.835455748,"HMM-network","RSS_TA"
"7646",291,410,546.439867921226,485.442490458529,534250.940796347,"HMM-network","RSS_TA"
"7647",291,420,545.921481405924,485.496461397899,533737.07789032,"HMM-network","RSS_TA"
"7648",291,430,544.836139947892,485.649795497848,532702.14326042,"HMM-network","RSS_TA"
"7649",291,440,542.81868486554,486.765312789309,531592.594374028,"HMM-network","RSS_TA"
"7650",293,0,1191.32787674961,676.570076065666,1877009.17774823,"HMM-network","RSS_TA"
"7651",293,10,1191.32789432265,676.570100629505,1877009.25285706,"HMM-network","RSS_TA"
"7652",293,20,1191.32790478236,676.570116176478,1877009.29881618,"HMM-network","RSS_TA"
"7653",293,30,1191.32791086389,676.570125363524,1877009.32573774,"HMM-network","RSS_TA"
"7654",293,40,1191.32791436966,676.57013067301,1877009.34127525,"HMM-network","RSS_TA"
"7655",293,50,1191.32791638434,676.570133717393,1877009.35019503,"HMM-network","RSS_TA"
"7656",293,60,1191.32791754073,676.570135458023,1877009.35530561,"HMM-network","RSS_TA"
"7657",293,70,1191.32791820404,676.57013645231,1877009.35823146,"HMM-network","RSS_TA"
"7658",293,80,1191.32791858432,676.570137020193,1877009.35990598,"HMM-network","RSS_TA"
"7659",293,90,1191.32791880223,676.570137344611,1877009.36086417,"HMM-network","RSS_TA"
"7660",293,100,1191.32791892703,676.570137530017,1877009.3614124,"HMM-network","RSS_TA"
"7661",293,110,1191.32791899846,676.570137636031,1877009.36172605,"HMM-network","RSS_TA"
"7662",293,120,1191.32791903932,676.570137696684,1877009.36190547,"HMM-network","RSS_TA"
"7663",293,130,1191.32791906268,676.570137731407,1877009.3620081,"HMM-network","RSS_TA"
"7664",293,140,1191.32791907602,676.570137751298,1877009.36206681,"HMM-network","RSS_TA"
"7665",293,150,1191.32791908363,676.570137762701,1877009.36210038,"HMM-network","RSS_TA"
"7666",293,160,1191.32791908798,676.570137769242,1877009.36211958,"HMM-network","RSS_TA"
"7667",293,170,1191.32791909045,676.570137772996,1877009.36213055,"HMM-network","RSS_TA"
"7668",293,180,1191.32791909186,676.57013777515,1877009.36213682,"HMM-network","RSS_TA"
"7669",293,190,1191.32791909265,676.570137776385,1877009.36214039,"HMM-network","RSS_TA"
"7670",293,200,1191.3279190931,676.570137777086,1877009.3621424,"HMM-network","RSS_TA"
"7671",293,210,1191.32791909335,676.570137777475,1877009.36214351,"HMM-network","RSS_TA"
"7672",293,220,1191.32791909347,676.570137777671,1877009.36214407,"HMM-network","RSS_TA"
"7673",293,230,1191.32791909351,676.570137777738,1877009.36214426,"HMM-network","RSS_TA"
"7674",293,240,1191.32791909348,676.570137777696,1877009.36214414,"HMM-network","RSS_TA"
"7675",293,250,1191.32791909338,676.57013777753,1877009.36214366,"HMM-network","RSS_TA"
"7676",293,260,1191.32791909316,676.570137777189,1877009.36214268,"HMM-network","RSS_TA"
"7677",293,270,1191.32791909275,676.570137776567,1877009.36214087,"HMM-network","RSS_TA"
"7678",293,280,1191.32791909204,676.570137775467,1877009.36213767,"HMM-network","RSS_TA"
"7679",293,290,1191.32791909077,676.570137773544,1877009.36213205,"HMM-network","RSS_TA"
"7680",293,300,1191.32791908854,676.570137770188,1877009.3621222,"HMM-network","RSS_TA"
"7681",293,310,1191.32791908463,676.570137764335,1877009.36210497,"HMM-network","RSS_TA"
