"","device","time","cp_tp","rd","msd","model","method","isDiagonal"
"10446",169,390,608.188178556928,326.730937380608,476645.965978005,"HMM-network","RSS_TA",FALSE
"10447",169,400,680.713347556387,317.423591652463,564128.398078972,"HMM-network","RSS_TA",FALSE
"10448",169,410,682.890964307358,316.611002519178,566582.596048832,"HMM-network","RSS_TA",FALSE
"10449",169,420,683.567050728057,317.737971447605,568221.331340692,"HMM-network","RSS_TA",FALSE
"10450",169,430,684.344993311952,320.780260967421,571228.045697462,"HMM-network","RSS_TA",FALSE
"10451",169,440,685.821363070739,330.127618890565,579335.186798561,"HMM-network","RSS_TA",FALSE
"10452",170,0,578.028374139826,702.165034378729,827152.536814812,"HMM-network","RSS_TA",FALSE
"10453",170,10,505.107036880357,224.157514264995,305379.709907516,"HMM-network","RSS_TA",FALSE
"10454",170,20,502.196492988121,83.5252943351251,259177.792363337,"HMM-network","RSS_TA",FALSE
"10455",170,30,501.649671250169,43.6034637712152,253553.65471825,"HMM-network","RSS_TA",FALSE
"10456",170,40,501.549097526314,30.0132884591543,252452.294713592,"HMM-network","RSS_TA",FALSE
"10457",170,50,501.517782257425,23.0189674102595,252049.95878104,"HMM-network","RSS_TA",FALSE
"10458",170,60,417.05450654302,18.6176587825422,174281.078646385,"HMM-network","RSS_TA",FALSE
"10459",170,70,417.046817481075,15.7964846758474,174177.576899207,"HMM-network","RSS_TA",FALSE
"10460",170,80,417.042099120757,14.0487906242727,174121.480957052,"HMM-network","RSS_TA",FALSE
"10461",170,90,417.039246654805,13.0102732940935,174091.000461594,"HMM-network","RSS_TA",FALSE
"10462",170,100,417.037541233064,12.4144737115109,174074.429955253,"HMM-network","RSS_TA",FALSE
"10463",170,110,417.03652585247,12.0811828456093,174065.418874047,"HMM-network","RSS_TA",FALSE
"10464",170,120,348.479293895926,11.8979621572707,121579.379777699,"HMM-network","RSS_TA",FALSE
"10465",170,130,477.427828680092,11.7990420129445,228076.54899061,"HMM-network","RSS_TA",FALSE
"10466",170,140,358.299342846046,11.7500878187941,128516.483647658,"HMM-network","RSS_TA",FALSE
"10467",170,150,438.951214058124,11.7567694906397,192816.389951957,"HMM-network","RSS_TA",FALSE
"10468",170,160,467.180666431177,12.0375790466484,218402.678396383,"HMM-network","RSS_TA",FALSE
"10469",170,170,467.14581087972,14.3999744098467,218432.567885475,"HMM-network","RSS_TA",FALSE
"10470",170,180,466.824944306145,27.8158120617484,218699.24802709,"HMM-network","RSS_TA",FALSE
"10471",170,190,463.851689212376,76.8080932366549,221057.872771826,"HMM-network","RSS_TA",FALSE
"10472",170,200,438.962941107553,221.670454107446,241826.253889995,"HMM-network","RSS_TA",FALSE
"10473",170,210,524.753130713651,355.533826335482,401770.149862527,"HMM-network","RSS_TA",FALSE
"10474",170,220,524.966800638296,354.88119972916,401530.807693617,"HMM-network","RSS_TA",FALSE
"10475",170,230,524.813552386542,354.281814525045,400944.868871741,"HMM-network","RSS_TA",FALSE
"10476",170,240,523.354638684515,354.737173759427,399738.540279425,"HMM-network","RSS_TA",FALSE
"10477",170,250,514.377719034184,361.313158680508,395131.636474496,"HMM-network","RSS_TA",FALSE
"10478",170,260,447.35406240364,393.783763001326,355191.309152524,"HMM-network","RSS_TA",FALSE
"10479",170,270,254.971255481467,132.625065578384,82599.7491414664,"HMM-network","RSS_TA",FALSE
"10480",170,280,144.207649813913,84.1456422131451,27876.3353683149,"HMM-network","RSS_TA",FALSE
"10481",170,290,280.186553352902,64.5055166598503,82665.466359333,"HMM-network","RSS_TA",FALSE
"10482",170,300,281.358317094775,57.95605561355,82521.4069806849,"HMM-network","RSS_TA",FALSE
"10483",170,310,281.67841495301,55.9998335714398,82478.7108104691,"HMM-network","RSS_TA",FALSE
"10484",170,320,281.7535404958,55.5055864098728,82465.9277046221,"HMM-network","RSS_TA",FALSE
"10485",170,330,281.715427693288,55.7134789716103,82467.5739395321,"HMM-network","RSS_TA",FALSE
"10486",170,340,281.482652449998,57.090719209007,82491.8338500881,"HMM-network","RSS_TA",FALSE
"10487",170,350,280.598631329575,62.0716844573837,82588.4859154077,"HMM-network","RSS_TA",FALSE
"10488",170,360,277.323908988904,77.7604285004182,82955.2347374548,"HMM-network","RSS_TA",FALSE
"10489",170,370,265.183392771061,118.465651009021,84356.3422705618,"HMM-network","RSS_TA",FALSE
"10490",170,380,560.149526150046,371.0817111207,451469.127974387,"HMM-network","RSS_TA",FALSE
"10491",170,390,608.188178556928,326.730937380608,476645.965978005,"HMM-network","RSS_TA",FALSE
"10492",170,400,680.713347556387,317.423591652463,564128.398078972,"HMM-network","RSS_TA",FALSE
"10493",170,410,682.890964307358,316.611002519178,566582.596048832,"HMM-network","RSS_TA",FALSE
"10494",170,420,683.567050728057,317.737971447605,568221.331340692,"HMM-network","RSS_TA",FALSE
"10495",170,430,684.344993311952,320.780260967421,571228.045697462,"HMM-network","RSS_TA",FALSE
"10496",170,440,685.821363070739,330.127618890565,579335.186798561,"HMM-network","RSS_TA",FALSE
"10497",172,0,427.654286849782,20.401296037434,183304.401941003,"HMM-network","RSS_TA",FALSE
"10498",172,10,427.654300635508,20.4007440232586,183304.391208748,"HMM-network","RSS_TA",FALSE
"10499",172,20,427.654313734184,20.4003160304321,183304.384949597,"HMM-network","RSS_TA",FALSE
"10500",172,30,427.654325893617,20.3999785922801,183304.38158209,"HMM-network","RSS_TA",FALSE
"10501",172,40,427.654336989838,20.3997093650606,183304.380088397,"HMM-network","RSS_TA",FALSE
"10502",172,50,427.654346986038,20.3994923233437,183304.379783104,"HMM-network","RSS_TA",FALSE
"10503",172,60,427.654355902916,20.3993157276069,183304.380204893,"HMM-network","RSS_TA",FALSE
"10504",172,70,427.654363795694,20.3991708659341,183304.381045518,"HMM-network","RSS_TA",FALSE
"10505",172,80,427.65437073817,20.3990512029032,183304.382101439,"HMM-network","RSS_TA",FALSE
"10506",172,90,427.654376812174,20.3989517844677,183304.383240514,"HMM-network","RSS_TA",FALSE
"10507",172,100,427.654382100815,20.3988688161695,183304.384379009,"HMM-network","RSS_TA",FALSE
"10508",172,110,427.654386684305,20.3987993620167,183304.385465741,"HMM-network","RSS_TA",FALSE
"10509",172,120,427.654390637512,20.3987411282956,183304.386471161,"HMM-network","RSS_TA",FALSE
"10510",172,130,427.654394028656,20.3986923075123,183304.387379874,"HMM-network","RSS_TA",FALSE
"10511",172,140,427.654396918732,20.398651465098,183304.388185519,"HMM-network","RSS_TA",FALSE
"10512",172,150,427.654399361391,20.3986174566821,183304.388887296,"HMM-network","RSS_TA",FALSE
"10513",172,160,427.654401403094,20.398589367343,183304.389487616,"HMM-network","RSS_TA",FALSE
"10514",172,170,427.654403083412,20.3985664667842,183304.389990529,"HMM-network","RSS_TA",FALSE
"10515",172,180,427.654404435384,20.3985481761635,183304.390400678,"HMM-network","RSS_TA",FALSE
"10516",172,190,427.654405485888,20.3985340435599,183304.390722614,"HMM-network","RSS_TA",FALSE
"10517",172,200,427.654406255984,20.3985237259577,183304.390960357,"HMM-network","RSS_TA",FALSE
"10518",172,210,427.654406761201,20.3985169762609,183304.391117106,"HMM-network","RSS_TA",FALSE
"10519",172,220,427.65440701177,20.3985136343191,183304.391195078,"HMM-network","RSS_TA",FALSE
"10520",172,230,427.654407012778,20.3985136212823,183304.391195408,"HMM-network","RSS_TA",FALSE
"10521",172,240,427.654406764245,20.3985169368749,183304.391118102,"HMM-network","RSS_TA",FALSE
"10522",172,250,427.654406261129,20.3985236593885,183304.390962041,"HMM-network","RSS_TA",FALSE
"10523",172,260,427.654405493243,20.3985339483985,183304.390725023,"HMM-network","RSS_TA",FALSE
"10524",172,270,427.654404445104,20.3985480503953,183304.390403861,"HMM-network","RSS_TA",FALSE
"10525",172,280,427.654403095703,20.3985663077469,183304.389994553,"HMM-network","RSS_TA",FALSE
"10526",172,290,427.654401418217,20.39858917167,183304.389492568,"HMM-network","RSS_TA",FALSE
"10527",172,300,427.654399379665,20.3986172202314,183304.38889328,"HMM-network","RSS_TA",FALSE
"10528",172,310,427.654396940545,20.3986511828642,183304.388192662,"HMM-network","RSS_TA",FALSE
"10529",172,320,427.654394054471,20.398691973521,183304.387388327,"HMM-network","RSS_TA",FALSE
"10530",172,330,427.654390667873,20.3987407354769,183304.386481103,"HMM-network","RSS_TA",FALSE
"10531",172,340,427.654386719855,20.3987989020553,183304.385477382,"HMM-network","RSS_TA",FALSE
"10532",172,350,427.654382142308,20.3988682793292,183304.384392596,"HMM-network","RSS_TA",FALSE
"10533",172,360,427.654376860486,20.3989511593849,183304.383256334,"HMM-network","RSS_TA",FALSE
"10534",172,370,427.654370794325,20.3990504763467,183304.382119827,"HMM-network","RSS_TA",FALSE
"10535",172,380,427.654363860882,20.3991700225251,183304.381066863,"HMM-network","RSS_TA",FALSE
"10536",172,390,427.654355978516,20.3993147494932,183304.380229648,"HMM-network","RSS_TA",FALSE
"10537",172,400,427.65434707365,20.3994911898213,183304.379811793,"HMM-network","RSS_TA",FALSE
"10538",172,410,427.654337091318,20.3997080521314,183304.380121627,"HMM-network","RSS_TA",FALSE
"10539",172,420,427.654326011125,20.3999770722811,183304.38162058,"HMM-network","RSS_TA",FALSE
"10540",172,430,427.654313871603,20.4003142920419,183304.384996206,"HMM-network","RSS_TA",FALSE
"10541",172,440,427.654300949766,20.4007450762674,183304.3915205,"HMM-network","RSS_TA",FALSE
"10542",175,0,243.217446297866,355.834095255126,185772.629529689,"HMM-network","RSS_TA",FALSE
"10543",175,10,223.733731395926,330.557770740595,159325.222361336,"HMM-network","RSS_TA",FALSE
"10544",175,20,294.35422705185,331.872415612896,196783.711228031,"HMM-network","RSS_TA",FALSE
"10545",175,30,477.36240974806,338.255938529862,342291.950191193,"HMM-network","RSS_TA",FALSE
"10546",175,40,496.968542152443,339.421593773212,362184.750208672,"HMM-network","RSS_TA",FALSE
"10547",175,50,510.951094638408,335.702713792143,373767.333159597,"HMM-network","RSS_TA",FALSE
"10548",175,60,519.693541273823,327.152486147047,377110.126033921,"HMM-network","RSS_TA",FALSE
"10549",175,70,522.178546040246,313.641796941093,371041.610733143,"HMM-network","RSS_TA",FALSE
"10550",175,80,689.059898589848,304.033667174974,567240.014620514,"HMM-network","RSS_TA",FALSE
"10551",175,90,646.062773903461,304.921806303622,510374.415783299,"HMM-network","RSS_TA",FALSE
"10552",175,100,745.293287414197,316.668488283015,655741.015736111,"HMM-network","RSS_TA",FALSE
"10553",175,110,823.940996984921,339.479199706161,794124.893545641,"HMM-network","RSS_TA",FALSE
"10554",175,120,660.596444762135,304.460695257001,529083.977788749,"HMM-network","RSS_TA",FALSE
"10555",175,130,794.267916872276,302.100831449918,722126.436135356,"HMM-network","RSS_TA",FALSE
"10556",175,140,962.957892576687,306.73231583991,1021372.61645625,"HMM-network","RSS_TA",FALSE
"10557",175,150,961.981823958811,312.685186808647,1023181.05567668,"HMM-network","RSS_TA",FALSE
"10558",175,160,960.365159790834,319.088841827148,1024118.92911867,"HMM-network","RSS_TA",FALSE
"10559",175,170,958.038952369132,325.925143294924,1024065.83328836,"HMM-network","RSS_TA",FALSE
"10560",175,180,954.74935997377,333.370808103459,1022682.43606588,"HMM-network","RSS_TA",FALSE
"10561",175,190,786.216467280147,341.722826944799,734910.82387762,"HMM-network","RSS_TA",FALSE
"10562",175,200,779.651029164025,351.41649658301,731349.2813472,"HMM-network","RSS_TA",FALSE
"10563",175,210,769.076735828242,363.003664030189,723250.685691566,"HMM-network","RSS_TA",FALSE
"10564",175,220,751.433453048146,376.878009261167,706689.268224521,"HMM-network","RSS_TA",FALSE
"10565",175,230,721.476430449901,392.07353863342,674249.899391262,"HMM-network","RSS_TA",FALSE
"10566",175,240,671.270024977651,401.851363725581,612087.964961606,"HMM-network","RSS_TA",FALSE
"10567",175,250,411.433392981666,361.320255589626,299829.763959759,"HMM-network","RSS_TA",FALSE
"10568",175,260,371.828284417541,316.143024053126,238202.684750347,"HMM-network","RSS_TA",FALSE
"10569",175,270,386.07350014541,287.390676181196,231646.148270412,"HMM-network","RSS_TA",FALSE
"10570",175,280,386.909104099721,274.314755662922,224947.240009657,"HMM-network","RSS_TA",FALSE
"10571",175,290,372.734005697374,274.520661033282,214292.23233736,"HMM-network","RSS_TA",FALSE
"10572",175,300,336.533202303243,285.626321374256,194836.991714265,"HMM-network","RSS_TA",FALSE
"10573",175,310,272.723522190368,300.104337138753,164440.73272541,"HMM-network","RSS_TA",FALSE
"10574",175,320,142.606139286019,279.635699217599,98532.6352389792,"HMM-network","RSS_TA",FALSE
"10575",175,330,286.571971374211,273.773855917361,157075.618961162,"HMM-network","RSS_TA",FALSE
"10576",175,340,101.345087601926,243.201398641978,69417.7470824562,"HMM-network","RSS_TA",FALSE
"10577",175,350,157.884137798882,278.558933794496,102522.480565223,"HMM-network","RSS_TA",FALSE
"10578",175,360,97.4865216109444,251.033178735544,72521.2787218728,"HMM-network","RSS_TA",FALSE
"10579",175,370,234.694294874554,324.776062663042,160560.902925572,"HMM-network","RSS_TA",FALSE
"10580",175,380,342.884874745218,303.542574822471,209708.132058899,"HMM-network","RSS_TA",FALSE
"10581",175,390,386.253639614155,289.929336941906,233250.894534755,"HMM-network","RSS_TA",FALSE
"10582",175,400,405.914913633816,293.677444000876,251013.358225236,"HMM-network","RSS_TA",FALSE
"10583",175,410,419.088826411255,317.1369067263,276211.26203069,"HMM-network","RSS_TA",FALSE
"10584",175,420,433.942624521561,371.516315582343,326330.57412054,"HMM-network","RSS_TA",FALSE
"10585",175,430,606.578451203253,580.861973553493,705338.049784596,"HMM-network","RSS_TA",FALSE
"10586",175,440,722.769315964792,599.811542020085,882169.370040724,"HMM-network","RSS_TA",FALSE
"10587",183,0,151.550350421163,0.000898924433944839,22967.5087135853,"HMM-network","RSS_TA",FALSE
"10588",183,10,63.3892359652511,56.2842399688965,7186.11090513461,"HMM-network","RSS_TA",FALSE
"10589",183,20,175.548955846757,56.7362977592576,34036.4433823139,"HMM-network","RSS_TA",FALSE
"10590",183,30,59.2946164590379,56.7440711430998,6735.74115091758,"HMM-network","RSS_TA",FALSE
"10591",183,40,59.2946361312494,56.7442060333572,6735.75879229336,"HMM-network","RSS_TA",FALSE
"10592",183,50,59.2946364727923,56.744208375156,6735.75909856371,"HMM-network","RSS_TA",FALSE
"10593",183,60,59.2946364787214,56.7442084158128,6735.75910388092,"HMM-network","RSS_TA",FALSE
"10594",183,70,59.2946364788253,56.7442084165186,6735.75910397334,"HMM-network","RSS_TA",FALSE
"10595",183,80,59.294636478827,56.7442084165309,6735.75910397493,"HMM-network","RSS_TA",FALSE
"10596",183,90,59.2946364788273,56.7442084165311,6735.75910397499,"HMM-network","RSS_TA",FALSE
"10597",183,100,59.2946364788273,56.7442084165311,6735.75910397499,"HMM-network","RSS_TA",FALSE
"10598",183,110,59.2946364788273,56.7442084165311,6735.759103975,"HMM-network","RSS_TA",FALSE
"10599",183,120,87.4454385826432,56.7442084165311,10866.6099177295,"HMM-network","RSS_TA",FALSE
"10600",183,130,208.517970240277,56.7442084165311,46699.6491019439,"HMM-network","RSS_TA",FALSE
"10601",183,140,208.517970240277,56.7442084165311,46699.6491019439,"HMM-network","RSS_TA",FALSE
"10602",183,150,208.517970240276,56.7442084165311,46699.6491019434,"HMM-network","RSS_TA",FALSE
"10603",183,160,208.517970240276,56.7442084165311,46699.6491019434,"HMM-network","RSS_TA",FALSE
"10604",183,170,208.517970240276,56.7442084165311,46699.6491019434,"HMM-network","RSS_TA",FALSE
"10605",183,180,208.517970240276,56.7442084165311,46699.6491019435,"HMM-network","RSS_TA",FALSE
"10606",183,190,137.251213927773,56.7442084165311,22057.8009134661,"HMM-network","RSS_TA",FALSE
"10607",183,200,137.251213927773,56.7442084165311,22057.8009134661,"HMM-network","RSS_TA",FALSE
"10608",183,210,137.251213927773,56.7442084165311,22057.8009134661,"HMM-network","RSS_TA",FALSE
"10609",183,220,137.251213927773,56.7442084165311,22057.8009134661,"HMM-network","RSS_TA",FALSE
"10610",183,230,137.251213927773,56.7442084165311,22057.8009134661,"HMM-network","RSS_TA",FALSE
"10611",183,240,137.251213927773,56.7442084165312,22057.8009134661,"HMM-network","RSS_TA",FALSE
"10612",183,250,137.251213927773,56.7442084165313,22057.8009134661,"HMM-network","RSS_TA",FALSE
"10613",183,260,137.251213927773,56.7442084165316,22057.8009134662,"HMM-network","RSS_TA",FALSE
"10614",183,270,137.251213927773,56.7442084165327,22057.8009134663,"HMM-network","RSS_TA",FALSE
"10615",183,280,115.022416693773,56.7442084165358,16450.0615308952,"HMM-network","RSS_TA",FALSE
"10616",183,290,142.91863819422,56.7442084165449,23645.6423321106,"HMM-network","RSS_TA",FALSE
"10617",183,300,58.7884807451452,56.7442084165719,6675.99065714565,"HMM-network","RSS_TA",FALSE
"10618",183,310,186.553632583296,56.7442084166519,38022.1630188557,"HMM-network","RSS_TA",FALSE
"10619",183,320,313.451124388674,56.7442084168886,101471.512569383,"HMM-network","RSS_TA",FALSE
"10620",183,330,360.982772630577,56.744208417589,133528.467324998,"HMM-network","RSS_TA",FALSE
"10621",183,340,360.982772630505,56.7442084196615,133528.467325181,"HMM-network","RSS_TA",FALSE
"10622",183,350,360.982772630293,56.7442084257944,133528.467325724,"HMM-network","RSS_TA",FALSE
"10623",183,360,360.982772629667,56.7442084439429,133528.467327331,"HMM-network","RSS_TA",FALSE
"10624",183,370,360.982772627814,56.7442084976588,133528.46733209,"HMM-network","RSS_TA",FALSE
"10625",183,380,360.982772622423,56.7442086572523,133528.467346309,"HMM-network","RSS_TA",FALSE
"10626",183,390,360.982772611939,56.7442091662751,133528.467396509,"HMM-network","RSS_TA",FALSE
"10627",183,400,360.982772897639,56.7442127893656,133528.468013954,"HMM-network","RSS_TA",FALSE
"10628",183,410,360.982791998256,56.7443454367702,133528.496857903,"HMM-network","RSS_TA",FALSE
"10629",183,420,360.983900291725,56.7517634507516,133530.138924596,"HMM-network","RSS_TA",FALSE
"10630",183,430,361.047911988715,57.1790889522571,133625.042964821,"HMM-network","RSS_TA",FALSE
"10631",183,440,364.849443633145,79.1271187217709,139376.217436625,"HMM-network","RSS_TA",FALSE
"10632",185,0,529.891746611863,548.090013244377,581187.925745592,"HMM-network","RSS_TA",FALSE
"10633",185,10,548.08824356932,496.537345879025,546950.058591489,"HMM-network","RSS_TA",FALSE
"10634",185,20,583.151613271211,477.974600482538,568525.522767258,"HMM-network","RSS_TA",FALSE
"10635",185,30,588.531150733458,472.174723174633,569317.884588689,"HMM-network","RSS_TA",FALSE
"10636",185,40,588.912731846854,470.474877198405,568164.815806178,"HMM-network","RSS_TA",FALSE
"10637",185,50,588.939059207765,469.986512639893,567736.537523935,"HMM-network","RSS_TA",FALSE
"10638",185,60,588.91082264191,469.847498776895,567572.629131676,"HMM-network","RSS_TA",FALSE
"10639",185,70,588.887533147135,469.808356850114,567508.418862323,"HMM-network","RSS_TA",FALSE
"10640",185,80,588.874389408623,469.797567972711,567482.801374452,"HMM-network","RSS_TA",FALSE
"10641",185,90,608.691312200595,469.794728662749,591212.200627788,"HMM-network","RSS_TA",FALSE
"10642",185,100,627.417564782157,469.794058766076,614359.258249076,"HMM-network","RSS_TA",FALSE
"10643",185,110,627.416159819829,469.793945490019,614357.38882214,"HMM-network","RSS_TA",FALSE
"10644",185,120,627.415525249262,469.793954003673,614356.600542213,"HMM-network","RSS_TA",FALSE
"10645",185,130,627.415239329848,469.793976225756,614356.262641337,"HMM-network","RSS_TA",FALSE
"10646",185,140,627.41511003626,469.793990861714,614356.114151589,"HMM-network","RSS_TA",FALSE
"10647",185,150,627.415051157515,469.79399733268,614356.046348804,"HMM-network","RSS_TA",FALSE
"10648",185,160,608.519620238143,469.793998559947,591002.529297718,"HMM-network","RSS_TA",FALSE
"10649",185,170,608.519607671578,469.793997074752,591002.512608243,"HMM-network","RSS_TA",FALSE
"10650",185,180,608.519601854615,469.793994513728,591002.503122464,"HMM-network","RSS_TA",FALSE
"10651",185,190,608.519599244175,469.793991820584,591002.49741501,"HMM-network","RSS_TA",FALSE
"10652",185,200,608.519598241985,469.793989493518,591002.494008823,"HMM-network","RSS_TA",FALSE
"10653",185,210,608.519598180926,469.793987752533,591002.492298703,"HMM-network","RSS_TA",FALSE
"10654",185,220,588.162885282174,469.793986624463,566641.969491958,"HMM-network","RSS_TA",FALSE
"10655",185,230,613.859953915601,469.793985958571,597530.432264105,"HMM-network","RSS_TA",FALSE
"10656",185,240,613.859957333634,469.793985373315,597530.435910594,"HMM-network","RSS_TA",FALSE
"10657",185,250,613.859963870111,469.793984113484,597530.442751834,"HMM-network","RSS_TA",FALSE
"10658",185,260,613.859976291881,469.793980765684,597530.454856737,"HMM-network","RSS_TA",FALSE
"10659",185,270,613.860000039106,469.793972731449,597530.476462808,"HMM-network","RSS_TA",FALSE
"10660",185,280,613.860045937716,469.793955278996,597530.516415337,"HMM-network","RSS_TA",FALSE
"10661",185,290,613.860135899733,469.793919875769,597530.593599079,"HMM-network","RSS_TA",FALSE
"10662",185,300,613.860315108853,469.793851356209,597530.749237641,"HMM-network","RSS_TA",FALSE
"10663",185,310,613.860678488143,469.793723428527,597531.075166763,"HMM-network","RSS_TA",FALSE
"10664",185,320,613.861428951315,469.793492643471,597531.779684301,"HMM-network","RSS_TA",FALSE
"10665",185,330,613.86300680081,469.793094434614,597533.342696981,"HMM-network","RSS_TA",FALSE
"10666",185,340,613.866378403686,469.792459118625,597536.885179183,"HMM-network","RSS_TA",FALSE
"10667",185,350,613.873678737098,469.791618711857,597545.058458125,"HMM-network","RSS_TA",FALSE
"10668",185,360,613.889625203577,469.791164429427,597564.210108545,"HMM-network","RSS_TA",FALSE
"10669",185,370,613.924548445194,469.793978939661,597609.733831594,"HMM-network","RSS_TA",FALSE
"10670",185,380,614.0005569961,469.811489626438,597719.519776534,"HMM-network","RSS_TA",FALSE
"10671",185,390,614.162751508133,469.88579917039,597988.549602038,"HMM-network","RSS_TA",FALSE
"10672",185,400,614.494280113668,470.167335718069,598660.543868643,"HMM-network","RSS_TA",FALSE
"10673",185,410,615.11346802807,471.185494767545,600380.349028856,"HMM-network","RSS_TA",FALSE
"10674",185,420,616.047582259556,474.778059565744,604928.829452857,"HMM-network","RSS_TA",FALSE
"10675",185,430,616.658316651961,487.206437975008,617637.592700326,"HMM-network","RSS_TA",FALSE
"10676",185,440,614.389959621502,533.014776045814,661579.773966881,"HMM-network","RSS_TA",FALSE
"10677",188,0,380.658964688009,1.01900389011812e-06,144901.247397347,"HMM-network","RSS_TA",TRUE
"10678",188,10,389.194286888145,3.06220509053984e-05,151472.192946373,"HMM-network","RSS_TA",TRUE
"10679",188,20,367.120799468624,3.73572040903102e-05,134777.681402483,"HMM-network","RSS_TA",TRUE
"10680",188,30,371.823615791876,4.02565583280359e-05,138252.801260546,"HMM-network","RSS_TA",TRUE
"10681",188,40,371.823615791876,4.16147368930847e-05,138252.801260546,"HMM-network","RSS_TA",TRUE
"10682",188,50,371.823615791875,4.22734282889733e-05,138252.801260546,"HMM-network","RSS_TA",TRUE
"10683",188,60,371.823615791875,4.25993504783988e-05,138252.801260546,"HMM-network","RSS_TA",TRUE
"10684",188,70,371.823615791875,4.27639827500843e-05,138252.801260546,"HMM-network","RSS_TA",TRUE
"10685",188,80,371.823615791875,4.28509555796659e-05,138252.801260546,"HMM-network","RSS_TA",TRUE
"10686",188,90,371.823615791875,4.29032315134997e-05,138252.801260546,"HMM-network","RSS_TA",TRUE
"10687",188,100,371.823615791875,4.29458231046297e-05,138252.801260546,"HMM-network","RSS_TA",TRUE
"10688",188,110,371.823615791875,4.29983058381936e-05,138252.801260546,"HMM-network","RSS_TA",TRUE
"10689",188,120,371.823615791875,4.30840189120416e-05,138252.801260546,"HMM-network","RSS_TA",TRUE
"10690",188,130,349.585241047545,4.32404326838312e-05,122209.840758272,"HMM-network","RSS_TA",TRUE
"10691",188,140,331.589290710434,4.35351186570173e-05,109951.45771385,"HMM-network","RSS_TA",TRUE
"10692",188,150,351.96515592415,4.40932402096799e-05,123879.470984713,"HMM-network","RSS_TA",TRUE
"10693",188,160,329.708605676363,4.51446120267141e-05,108707.764657053,"HMM-network","RSS_TA",TRUE
"10694",188,170,329.946708169782,4.70982179086337e-05,108864.830232077,"HMM-network","RSS_TA",TRUE
"10695",188,180,329.946708169781,5.06422470682438e-05,108864.830232077,"HMM-network","RSS_TA",TRUE
"10696",188,190,329.94670816978,5.68414347605411e-05,108864.830232077,"HMM-network","RSS_TA",TRUE
"10697",188,200,329.946708169779,6.71830740037018e-05,108864.830232078,"HMM-network","RSS_TA",TRUE
"10698",188,210,329.946708169775,8.35731190357966e-05,108864.830232078,"HMM-network","RSS_TA",TRUE
"10699",188,220,329.946708169768,0.000108390963937976,108864.830232078,"HMM-network","RSS_TA",TRUE
"10700",188,230,311.672151141136,0.000144716679556844,97139.5297969638,"HMM-network","RSS_TA",TRUE
"10701",188,240,303.647913509773,0.000196736762144274,92202.0553788774,"HMM-network","RSS_TA",TRUE
"10702",188,250,306.079112720307,0.000270295244729673,93684.4232437232,"HMM-network","RSS_TA",TRUE
"10703",188,260,285.258902380095,0.000373613557028212,81372.6413872363,"HMM-network","RSS_TA",TRUE
"10704",188,270,285.258902379937,0.000518264556595236,81372.6413872749,"HMM-network","RSS_TA",TRUE
"10705",188,280,285.258902379636,0.000720529387022144,81372.641387354,"HMM-network","RSS_TA",TRUE
"10706",188,290,285.25890237907,0.00100331223983926,81372.6413875186,"HMM-network","RSS_TA",TRUE
"10707",188,300,285.258902378006,0.00139885656724521,81372.6413878614,"HMM-network","RSS_TA",TRUE
"10708",188,310,285.258902376007,0.00195260948098144,81372.6413885772,"HMM-network","RSS_TA",TRUE
"10709",188,320,263.278343184073,0.00272873366658726,69315.4859971965,"HMM-network","RSS_TA",TRUE
"10710",188,330,267.062101135066,0.00381799007973085,71322.1658772532,"HMM-network","RSS_TA",TRUE
"10711",188,340,259.892474647261,0.00534904322252144,67544.0984068894,"HMM-network","RSS_TA",TRUE
"10712",188,350,270.163621028449,0.00750472382919913,72988.3821835245,"HMM-network","RSS_TA",TRUE
"10713",188,360,248.208342761724,0.0105454959599572,61607.3815277288,"HMM-network","RSS_TA",TRUE
"10714",188,370,248.208342683907,0.014843428428525,61607.381598219,"HMM-network","RSS_TA",TRUE
"10715",188,380,248.208342545367,0.0209315312738484,61607.3817472473,"HMM-network","RSS_TA",TRUE
"10716",188,390,248.208342303258,0.0295756371424598,61607.3820636496,"HMM-network","RSS_TA",TRUE
"10717",188,400,248.20834189105,0.0418794614281708,61607.3827381935,"HMM-network","RSS_TA",TRUE
"10718",188,410,248.208341215864,0.0594386334038556,61607.3841820821,"HMM-network","RSS_TA",TRUE
"10719",188,420,266.157800043503,0.0845672417559279,70839.9816756158,"HMM-network","RSS_TA",TRUE
"10720",188,430,243.836010822051,0.120632420313379,59456.0147257921,"HMM-network","RSS_TA",TRUE
"10721",188,440,251.073716718704,0.172554842679563,63038.0410021178,"HMM-network","RSS_TA",TRUE
"10722",195,0,190.730605400288,298.317768098867,125371.65459985,"HMM-network","RSS_TA",FALSE
"10723",195,10,145.134499262794,260.034921115682,88682.1830759009,"HMM-network","RSS_TA",FALSE
"10724",195,20,221.528814937642,271.264401890509,122659.391580692,"HMM-network","RSS_TA",FALSE
"10725",195,30,272.013552380089,264.657970165421,144035.213850517,"HMM-network","RSS_TA",FALSE
"10726",195,40,303.424501948098,254.241533278189,156705.185626096,"HMM-network","RSS_TA",FALSE
"10727",195,50,322.237018235321,244.924809948197,163824.858449351,"HMM-network","RSS_TA",FALSE
"10728",195,60,332.624147135653,238.103434168091,167332.068620359,"HMM-network","RSS_TA",FALSE
"10729",195,70,336.925793536308,234.101462706622,168322.485191451,"HMM-network","RSS_TA",FALSE
