"","device","time","cp_tp","rd","msd","model","method"
"3237",460,80,88.3070424562851,247.326603346542,68968.5824703136,"HMM-network","RSS_TA"
"3238",460,90,246.758199376779,247.236802978787,122015.645706842,"HMM-network","RSS_TA"
"3239",460,100,248.173953929718,247.399247993762,122796.699316988,"HMM-network","RSS_TA"
"3240",460,110,249.794574849598,248.286162210293,124043.347969408,"HMM-network","RSS_TA"
"3241",460,120,251.860829933539,251.198063048399,126534.344534078,"HMM-network","RSS_TA"
"3242",460,130,304.717346686892,259.638450893711,160264.786554385,"HMM-network","RSS_TA"
"3243",460,140,371.316246199728,282.485475704219,217673.798675696,"HMM-network","RSS_TA"
"3244",460,150,569.621219067488,339.430407126643,439681.33449409,"HMM-network","RSS_TA"
"3245",460,160,705.58689978709,550.902427846401,801346.358158216,"HMM-network","RSS_TA"
"3246",460,170,584.406664780593,339.371832820106,456704.390751655,"HMM-network","RSS_TA"
"3247",460,180,460.663088874614,282.213589822342,291854.991731914,"HMM-network","RSS_TA"
"3248",460,190,458.379670764173,259.107015410131,277248.368004617,"HMM-network","RSS_TA"
"3249",460,200,457.185275966629,250.416065237804,271726.582289867,"HMM-network","RSS_TA"
"3250",460,210,456.474954442882,247.273785778845,269513.709167033,"HMM-network","RSS_TA"
"3251",460,220,455.99623411102,246.172790248246,268533.608182039,"HMM-network","RSS_TA"
"3252",460,230,455.64519746809,245.80740104219,268033.82438285,"HMM-network","RSS_TA"
"3253",460,240,455.379478116207,245.701731594412,267739.809997882,"HMM-network","RSS_TA"
"3254",460,250,455.181893058392,245.683203674219,267550.792335849,"HMM-network","RSS_TA"
"3255",460,260,455.045463683196,245.689212036258,267429.562929652,"HMM-network","RSS_TA"
"3256",460,270,473.269394340901,245.697010955437,284350.94081224,"HMM-network","RSS_TA"
"3257",460,280,306.795276810935,245.698320518039,154491.006578884,"HMM-network","RSS_TA"
"3258",460,290,119.336441821055,245.690113489226,74604.8182128585,"HMM-network","RSS_TA"
"3259",460,300,119.416249484608,245.671278934453,74614.61793426,"HMM-network","RSS_TA"
"3260",460,310,119.545301004891,245.641457672356,74630.8047197497,"HMM-network","RSS_TA"
"3261",460,320,119.723986892119,245.600765503683,74653.5690533395,"HMM-network","RSS_TA"
"3262",460,330,119.953076345868,245.550101744523,74683.5929915832,"HMM-network","RSS_TA"
"3263",460,340,120.234058597855,245.492385576582,74722.7402229936,"HMM-network","RSS_TA"
"3264",460,350,120.570056830546,245.436093066777,74776.0143840049,"HMM-network","RSS_TA"
"3265",460,360,120.968158493543,245.405047425969,74856.9326714609,"HMM-network","RSS_TA"
"3266",460,370,121.445270133388,245.465485623786,75002.2582702928,"HMM-network","RSS_TA"
"3267",460,380,312.152010835101,245.801051776171,157857.034922669,"HMM-network","RSS_TA"
"3268",460,390,452.937179437402,246.920398620967,266121.771771846,"HMM-network","RSS_TA"
"3269",460,400,353.596709131479,250.224778485729,187643.072476843,"HMM-network","RSS_TA"
"3270",460,410,471.726542625353,259.491175105982,289861.600975153,"HMM-network","RSS_TA"
"3271",460,420,548.74388245893,284.281067288338,381935.573754697,"HMM-network","RSS_TA"
"3272",460,430,466.360374290849,345.740197121406,337028.28261425,"HMM-network","RSS_TA"
"3273",460,440,633.50008401891,614.513203216983,778948.833379962,"HMM-network","RSS_TA"
"3274",470,0,304.034343891939,143.557824433925,113045.731222003,"HMM-network","RSS_TA"
"3275",470,10,307.728519742188,124.803425839897,110272.736964093,"HMM-network","RSS_TA"
"3276",470,20,322.548629321635,101.207843083632,114280.645778906,"HMM-network","RSS_TA"
"3277",470,30,295.713398283338,186.970993349512,122404.566278383,"HMM-network","RSS_TA"
"3278",470,40,275.445782886134,186.419753708576,110622.703882521,"HMM-network","RSS_TA"
"3279",470,50,313.206345741389,80.5147695020441,104580.843120642,"HMM-network","RSS_TA"
"3280",470,60,310.565564010429,96.6829733492659,105798.566884771,"HMM-network","RSS_TA"
"3281",470,70,308.001522701836,109.538206891814,106863.556755724,"HMM-network","RSS_TA"
"3282",470,80,305.775876118715,119.586017672392,107799.70203891,"HMM-network","RSS_TA"
"3283",470,90,303.890460545527,127.536129215816,108614.876265926,"HMM-network","RSS_TA"
"3284",470,100,302.316789875687,133.860812933583,109314.15867998,"HMM-network","RSS_TA"
"3285",470,110,283.140412514167,138.868743401639,99453.021092643,"HMM-network","RSS_TA"
"3286",470,120,306.574232904558,142.768253401195,114370.534460246,"HMM-network","RSS_TA"
"3287",470,130,305.736313722819,145.702914095934,114704.032704865,"HMM-network","RSS_TA"
"3288",470,140,305.137510199684,147.771389050573,114945.283552798,"HMM-network","RSS_TA"
"3289",470,150,304.767314736346,149.038851041802,115095.695251463,"HMM-network","RSS_TA"
"3290",470,160,304.619214502123,149.543572058857,115156.145788013,"HMM-network","RSS_TA"
"3291",470,170,275.640603599692,149.300455559726,98268.3683831442,"HMM-network","RSS_TA"
"3292",470,180,305.182304017628,148.302346347751,115129.824617756,"HMM-network","RSS_TA"
"3293",470,190,284.646708883667,146.519406320057,102491.685306685,"HMM-network","RSS_TA"
"3294",470,200,284.14883078094,143.896420716636,101446.737929234,"HMM-network","RSS_TA"
"3295",470,210,285.272069478043,140.347421526026,101077.55235329,"HMM-network","RSS_TA"
"3296",470,220,286.690974169598,135.746283707975,100618.768210839,"HMM-network","RSS_TA"
"3297",470,230,288.428346465732,129.910721072764,100067.706494602,"HMM-network","RSS_TA"
"3298",470,240,290.510401490713,122.575892343293,99421.1427580495,"HMM-network","RSS_TA"
"3299",470,250,321.835991090689,113.36303389664,116429.582615577,"HMM-network","RSS_TA"
"3300",470,260,300.734363460424,101.876984298263,100820.077295655,"HMM-network","RSS_TA"
"3301",470,270,292.379019038685,89.3647637992372,93471.5517829171,"HMM-network","RSS_TA"
"3302",470,280,225.358441801907,101.448127988656,61078.1499637861,"HMM-network","RSS_TA"
"3303",470,290,242.642706954738,23.2562595785952,59416.33684791,"HMM-network","RSS_TA"
"3304",470,300,243.397121107411,9.09063506510166,59324.7982092627,"HMM-network","RSS_TA"
"3305",470,310,243.433410782839,7.62134374454615,59317.9103658392,"HMM-network","RSS_TA"
"3306",470,320,243.435310979465,7.52219597182662,59317.3340639075,"HMM-network","RSS_TA"
"3307",470,330,243.432558070439,7.67918158118684,59318.3801584745,"HMM-network","RSS_TA"
"3308",470,340,223.651681429055,9.4673130178614,50109.7046218215,"HMM-network","RSS_TA"
"3309",470,350,230.255526951622,24.3494580325956,53610.5037982504,"HMM-network","RSS_TA"
"3310",470,360,234.584889618915,103.140312262064,65667.9944510345,"HMM-network","RSS_TA"
"3311",470,370,239.799538165888,117.106325422928,71217.7099586339,"HMM-network","RSS_TA"
"3312",470,380,210.607431951236,133.278515964041,62118.6532106718,"HMM-network","RSS_TA"
"3313",470,390,208.169975446175,148.189748260879,65294.9401668836,"HMM-network","RSS_TA"
"3314",470,400,208.993156115421,160.231568432234,69352.2948253383,"HMM-network","RSS_TA"
"3315",470,410,210.074004719108,169.952630427426,73014.984047925,"HMM-network","RSS_TA"
"3316",470,420,211.328190960175,177.884220988174,76302.4003710696,"HMM-network","RSS_TA"
"3317",470,430,212.653061938104,184.434151192522,79237.2808777571,"HMM-network","RSS_TA"
"3318",470,440,191.062021060248,190.315546404932,72724.7030950341,"HMM-network","RSS_TA"
"3319",473,0,1472.19945907149,248.915212685422,2229330.03039663,"HMM-network","RSS_TA"
"3320",473,10,1472.19946028164,248.915198182628,2229330.02673985,"HMM-network","RSS_TA"
"3321",473,20,1472.19946106573,248.915189334009,2229330.02464341,"HMM-network","RSS_TA"
"3322",473,30,1472.19946154184,248.91518373183,2229330.02325633,"HMM-network","RSS_TA"
"3323",473,40,1472.19946182618,248.91518017506,2229330.02232287,"HMM-network","RSS_TA"
"3324",473,50,1472.19946199569,248.915177914869,2229330.02169679,"HMM-network","RSS_TA"
"3325",473,60,1472.19946209671,248.915176477571,2229330.0212787,"HMM-network","RSS_TA"
"3326",473,70,1472.1994621569,248.915175562946,2229330.02100061,"HMM-network","RSS_TA"
"3327",473,80,1472.19946219278,248.915174980552,2229330.0208163,"HMM-network","RSS_TA"
"3328",473,90,1472.19946221416,248.915174609484,2229330.02069454,"HMM-network","RSS_TA"
"3329",473,100,1472.19946222692,248.915174372929,2229330.02061433,"HMM-network","RSS_TA"
"3330",473,110,1472.19946223453,248.915174222048,2229330.02056164,"HMM-network","RSS_TA"
"3331",473,120,1472.19946223908,248.915174125771,2229330.02052711,"HMM-network","RSS_TA"
"3332",473,130,1472.19946224181,248.915174064315,2229330.02050454,"HMM-network","RSS_TA"
"3333",473,140,1472.19946224345,248.915174025079,2229330.02048983,"HMM-network","RSS_TA"
"3334",473,150,1437.19633692857,248.915174000034,2127492.07472838,"HMM-network","RSS_TA"
"3335",473,160,1544.50118794353,248.915173984061,2447442.68339848,"HMM-network","RSS_TA"
"3336",473,170,1409.68207048351,248.915173973902,2049162.30367713,"HMM-network","RSS_TA"
"3337",473,180,1409.68207048427,248.915173967486,2049162.30367607,"HMM-network","RSS_TA"
"3338",473,190,1409.68207048476,248.915173963505,2049162.30367549,"HMM-network","RSS_TA"
"3339",473,200,1409.68207048509,248.91517396115,2049162.30367524,"HMM-network","RSS_TA"
"3340",473,210,1409.68207048531,248.91517395994,2049162.30367527,"HMM-network","RSS_TA"
"3341",473,220,1409.68207048548,248.91517395963,2049162.30367557,"HMM-network","RSS_TA"
"3342",473,230,1409.6820704856,248.915173960158,2049162.3036762,"HMM-network","RSS_TA"
"3343",473,240,1409.68207048573,248.915173961632,2049162.30367727,"HMM-network","RSS_TA"
"3344",473,250,1409.68207048586,248.915173964357,2049162.303679,"HMM-network","RSS_TA"
"3345",473,260,1409.68207048602,248.915173968891,2049162.30368171,"HMM-network","RSS_TA"
"3346",473,270,1409.68207048623,248.915173976171,2049162.30368594,"HMM-network","RSS_TA"
"3347",473,280,1409.68207048653,248.915173987699,2049162.30369251,"HMM-network","RSS_TA"
"3348",473,290,1409.68207048694,248.915174005861,2049162.3037027,"HMM-network","RSS_TA"
"3349",473,300,1409.68207048749,248.915174034422,2049162.3037185,"HMM-network","RSS_TA"
"3350",473,310,1409.68207048825,248.91517407932,2049162.30374297,"HMM-network","RSS_TA"
"3351",473,320,1409.68207048922,248.91517414991,2049162.30378087,"HMM-network","RSS_TA"
"3352",473,330,1409.68207049044,248.915174260942,2049162.30383957,"HMM-network","RSS_TA"
"3353",473,340,1409.68207049182,248.915174435676,2049162.30393046,"HMM-network","RSS_TA"
"3354",473,350,1409.68207049315,248.915174710822,2049162.30407119,"HMM-network","RSS_TA"
"3355",473,360,1409.68207049387,248.915175144358,2049162.30428903,"HMM-network","RSS_TA"
"3356",473,370,1409.68207049275,248.915175827913,2049162.30462617,"HMM-network","RSS_TA"
"3357",473,380,1409.68207048736,248.915176906404,2049162.30514786,"HMM-network","RSS_TA"
"3358",473,390,1409.68207047296,248.915178609202,2049162.30595499,"HMM-network","RSS_TA"
"3359",473,400,1409.68207044073,248.91518129963,2049162.30720349,"HMM-network","RSS_TA"
"3360",473,410,1409.68207037451,248.915185553718,2049162.30913461,"HMM-network","RSS_TA"
"3361",473,420,1409.6820702466,248.915192287029,2049162.31212602,"HMM-network","RSS_TA"
"3362",473,430,1409.68207003462,248.915202986446,2049162.31685488,"HMM-network","RSS_TA"
"3363",473,440,1409.68207020854,248.915220677228,2049162.32615222,"HMM-network","RSS_TA"
"3364",474,0,1472.19945907149,248.915212685422,2229330.03039663,"HMM-network","RSS_TA"
"3365",474,10,1472.19946028164,248.915198182628,2229330.02673985,"HMM-network","RSS_TA"
"3366",474,20,1472.19946106573,248.915189334009,2229330.02464341,"HMM-network","RSS_TA"
"3367",474,30,1472.19946154184,248.91518373183,2229330.02325633,"HMM-network","RSS_TA"
"3368",474,40,1472.19946182618,248.91518017506,2229330.02232287,"HMM-network","RSS_TA"
"3369",474,50,1472.19946199569,248.915177914869,2229330.02169679,"HMM-network","RSS_TA"
"3370",474,60,1472.19946209671,248.915176477571,2229330.0212787,"HMM-network","RSS_TA"
"3371",474,70,1472.1994621569,248.915175562946,2229330.02100061,"HMM-network","RSS_TA"
"3372",474,80,1472.19946219278,248.915174980552,2229330.0208163,"HMM-network","RSS_TA"
"3373",474,90,1472.19946221416,248.915174609484,2229330.02069454,"HMM-network","RSS_TA"
"3374",474,100,1472.19946222692,248.915174372929,2229330.02061433,"HMM-network","RSS_TA"
"3375",474,110,1472.19946223453,248.915174222048,2229330.02056164,"HMM-network","RSS_TA"
"3376",474,120,1472.19946223908,248.915174125771,2229330.02052711,"HMM-network","RSS_TA"
"3377",474,130,1472.19946224181,248.915174064315,2229330.02050454,"HMM-network","RSS_TA"
"3378",474,140,1472.19946224345,248.915174025079,2229330.02048983,"HMM-network","RSS_TA"
"3379",474,150,1437.19633692857,248.915174000034,2127492.07472838,"HMM-network","RSS_TA"
"3380",474,160,1544.50118794353,248.915173984061,2447442.68339848,"HMM-network","RSS_TA"
"3381",474,170,1409.68207048351,248.915173973902,2049162.30367713,"HMM-network","RSS_TA"
"3382",474,180,1409.68207048427,248.915173967486,2049162.30367607,"HMM-network","RSS_TA"
"3383",474,190,1409.68207048476,248.915173963505,2049162.30367549,"HMM-network","RSS_TA"
"3384",474,200,1409.68207048509,248.91517396115,2049162.30367524,"HMM-network","RSS_TA"
"3385",474,210,1409.68207048531,248.91517395994,2049162.30367527,"HMM-network","RSS_TA"
"3386",474,220,1409.68207048548,248.91517395963,2049162.30367557,"HMM-network","RSS_TA"
"3387",474,230,1409.6820704856,248.915173960158,2049162.3036762,"HMM-network","RSS_TA"
"3388",474,240,1409.68207048573,248.915173961632,2049162.30367727,"HMM-network","RSS_TA"
"3389",474,250,1409.68207048586,248.915173964357,2049162.303679,"HMM-network","RSS_TA"
"3390",474,260,1409.68207048602,248.915173968891,2049162.30368171,"HMM-network","RSS_TA"
"3391",474,270,1409.68207048623,248.915173976171,2049162.30368594,"HMM-network","RSS_TA"
"3392",474,280,1409.68207048653,248.915173987699,2049162.30369251,"HMM-network","RSS_TA"
"3393",474,290,1409.68207048694,248.915174005861,2049162.3037027,"HMM-network","RSS_TA"
"3394",474,300,1409.68207048749,248.915174034422,2049162.3037185,"HMM-network","RSS_TA"
"3395",474,310,1409.68207048825,248.91517407932,2049162.30374297,"HMM-network","RSS_TA"
"3396",474,320,1409.68207048922,248.91517414991,2049162.30378087,"HMM-network","RSS_TA"
"3397",474,330,1409.68207049044,248.915174260942,2049162.30383957,"HMM-network","RSS_TA"
"3398",474,340,1409.68207049182,248.915174435676,2049162.30393046,"HMM-network","RSS_TA"
"3399",474,350,1409.68207049315,248.915174710822,2049162.30407119,"HMM-network","RSS_TA"
"3400",474,360,1409.68207049387,248.915175144358,2049162.30428903,"HMM-network","RSS_TA"
"3401",474,370,1409.68207049275,248.915175827913,2049162.30462617,"HMM-network","RSS_TA"
"3402",474,380,1409.68207048736,248.915176906404,2049162.30514786,"HMM-network","RSS_TA"
"3403",474,390,1409.68207047296,248.915178609202,2049162.30595499,"HMM-network","RSS_TA"
"3404",474,400,1409.68207044073,248.91518129963,2049162.30720349,"HMM-network","RSS_TA"
"3405",474,410,1409.68207037451,248.915185553718,2049162.30913461,"HMM-network","RSS_TA"
"3406",474,420,1409.6820702466,248.915192287029,2049162.31212602,"HMM-network","RSS_TA"
"3407",474,430,1409.68207003462,248.915202986446,2049162.31685488,"HMM-network","RSS_TA"
"3408",474,440,1409.68207020854,248.915220677228,2049162.32615222,"HMM-network","RSS_TA"
"3409",477,0,158.765095997116,227.37057983941,76903.7362834828,"HMM-network","RSS_TA"
"3410",477,10,164.58400994017,175.335694904693,57830.5022356977,"HMM-network","RSS_TA"
"3411",477,20,192.435705928681,160.3157328203,62732.6351059799,"HMM-network","RSS_TA"
"3412",477,30,208.326007008433,141.748241261737,63492.2890968734,"HMM-network","RSS_TA"
"3413",477,40,215.108105112454,130.837872054316,63390.0456487721,"HMM-network","RSS_TA"
"3414",477,50,219.539145087246,123.094356534264,63349.6568362234,"HMM-network","RSS_TA"
"3415",477,60,222.460683663874,117.63125907021,63325.8688866411,"HMM-network","RSS_TA"
"3416",477,70,224.396526370123,113.829578820241,63310.9740613708,"HMM-network","RSS_TA"
"3417",477,80,227.73724187123,111.207194690449,64231.2914860347,"HMM-network","RSS_TA"
"3418",477,90,220.458251015583,109.406037388321,60571.5214578644,"HMM-network","RSS_TA"
"3419",477,100,221.031850256869,108.170563624677,60555.9496628551,"HMM-network","RSS_TA"
"3420",477,110,221.410775704666,107.323436777066,60541.051679783,"HMM-network","RSS_TA"
"3421",477,120,221.654216609637,106.744101226214,60524.8948874243,"HMM-network","RSS_TA"
"3422",477,130,221.799466636188,106.352118451946,60505.7764993142,"HMM-network","RSS_TA"
"3423",477,140,221.868764741211,106.095139640215,60481.9274230677,"HMM-network","RSS_TA"
"3424",477,150,221.87337359585,105.940666214977,60451.2186688768,"HMM-network","RSS_TA"
"3425",477,160,221.815696584041,105.870628309918,60410.7931898001,"HMM-network","RSS_TA"
"3426",477,170,221.689835347653,105.877865656934,60356.5055325371,"HMM-network","RSS_TA"
"3427",477,180,221.480652077266,105.963593977253,60281.9624931474,"HMM-network","RSS_TA"
"3428",477,190,221.160924323051,106.135513941846,60176.9017671259,"HMM-network","RSS_TA"
"3429",477,200,220.682698522827,106.428165642063,60027.8078692511,"HMM-network","RSS_TA"
"3430",477,210,215.899728497127,107.515480101615,58172.2712266137,"HMM-network","RSS_TA"
"3431",477,220,191.645011475019,114.306794935372,49793.8537916575,"HMM-network","RSS_TA"
"3432",477,230,211.467811688098,124.690945411737,60266.4672478259,"HMM-network","RSS_TA"
"3433",477,240,213.16787780559,138.953071589334,64748.5002322496,"HMM-network","RSS_TA"
"3434",477,250,216.947949396616,159.917729490306,72640.0929527312,"HMM-network","RSS_TA"
"3435",477,260,226.588557198139,191.36118793011,87961.4784991572,"HMM-network","RSS_TA"
"3436",477,270,269.961833144942,235.028700035431,128117.881195322,"HMM-network","RSS_TA"
"3437",477,280,319.756649873136,279.478091144649,180352.318567948,"HMM-network","RSS_TA"
"3438",477,290,494.002393973303,231.542367498843,297650.233198324,"HMM-network","RSS_TA"
"3439",477,300,536.59493453463,191.74759164826,324701.262671132,"HMM-network","RSS_TA"
"3440",477,310,546.629849356911,185.507772136658,333217.325731066,"HMM-network","RSS_TA"
"3441",477,320,552.453341043213,197.222244485142,344101.307749566,"HMM-network","RSS_TA"
"3442",477,330,582.836596736182,239.676113606782,397143.137928666,"HMM-network","RSS_TA"
"3443",477,340,658.443705630602,351.33056117338,556981.276698961,"HMM-network","RSS_TA"
"3444",477,350,674.747561800106,372.520774272428,594055.999419717,"HMM-network","RSS_TA"
"3445",477,360,769.064902287813,439.910551472683,784982.117227962,"HMM-network","RSS_TA"
"3446",477,370,805.211533211281,459.926482096166,859897.982149817,"HMM-network","RSS_TA"
"3447",477,380,818.89130633904,468.169041005822,889765.222553971,"HMM-network","RSS_TA"
"3448",477,390,823.961493825378,472.110767951204,901801.120522425,"HMM-network","RSS_TA"
"3449",477,400,825.703749509982,474.304487577126,906751.428890643,"HMM-network","RSS_TA"
"3450",477,410,826.056764709348,475.840923579279,908794.363074857,"HMM-network","RSS_TA"
"3451",477,420,825.619646527874,477.25128578735,909416.590518491,"HMM-network","RSS_TA"
"3452",477,430,824.350582003489,478.857458094972,908858.34722267,"HMM-network","RSS_TA"
"3453",477,440,821.840241899428,481.404042797999,907171.235627568,"HMM-network","RSS_TA"
"3454",478,0,158.765095997116,227.37057983941,76903.7362834828,"HMM-network","RSS_TA"
"3455",478,10,164.58400994017,175.335694904693,57830.5022356977,"HMM-network","RSS_TA"
"3456",478,20,192.435705928681,160.3157328203,62732.6351059799,"HMM-network","RSS_TA"
"3457",478,30,208.326007008433,141.748241261737,63492.2890968734,"HMM-network","RSS_TA"
"3458",478,40,215.108105112454,130.837872054316,63390.0456487721,"HMM-network","RSS_TA"
"3459",478,50,219.539145087246,123.094356534264,63349.6568362234,"HMM-network","RSS_TA"
"3460",478,60,222.460683663874,117.63125907021,63325.8688866411,"HMM-network","RSS_TA"
"3461",478,70,224.396526370123,113.829578820241,63310.9740613708,"HMM-network","RSS_TA"
"3462",478,80,227.73724187123,111.207194690449,64231.2914860347,"HMM-network","RSS_TA"
"3463",478,90,220.458251015583,109.406037388321,60571.5214578644,"HMM-network","RSS_TA"
"3464",478,100,221.031850256869,108.170563624677,60555.9496628551,"HMM-network","RSS_TA"
"3465",478,110,221.410775704666,107.323436777066,60541.051679783,"HMM-network","RSS_TA"
"3466",478,120,221.654216609637,106.744101226214,60524.8948874243,"HMM-network","RSS_TA"
"3467",478,130,221.799466636188,106.352118451946,60505.7764993142,"HMM-network","RSS_TA"
"3468",478,140,221.868764741211,106.095139640215,60481.9274230677,"HMM-network","RSS_TA"
"3469",478,150,221.87337359585,105.940666214977,60451.2186688768,"HMM-network","RSS_TA"
"3470",478,160,221.815696584041,105.870628309918,60410.7931898001,"HMM-network","RSS_TA"
"3471",478,170,221.689835347653,105.877865656934,60356.5055325371,"HMM-network","RSS_TA"
"3472",478,180,221.480652077266,105.963593977253,60281.9624931474,"HMM-network","RSS_TA"
"3473",478,190,221.160924323051,106.135513941846,60176.9017671259,"HMM-network","RSS_TA"
"3474",478,200,220.682698522827,106.428165642063,60027.8078692511,"HMM-network","RSS_TA"
"3475",478,210,215.899728497127,107.515480101615,58172.2712266137,"HMM-network","RSS_TA"
"3476",478,220,191.645011475019,114.306794935372,49793.8537916575,"HMM-network","RSS_TA"
"3477",478,230,211.467811688098,124.690945411737,60266.4672478259,"HMM-network","RSS_TA"
"3478",478,240,213.16787780559,138.953071589334,64748.5002322496,"HMM-network","RSS_TA"
"3479",478,250,216.947949396616,159.917729490306,72640.0929527312,"HMM-network","RSS_TA"
"3480",478,260,226.588557198139,191.36118793011,87961.4784991572,"HMM-network","RSS_TA"
"3481",478,270,269.961833144942,235.028700035431,128117.881195322,"HMM-network","RSS_TA"
"3482",478,280,319.756649873136,279.478091144649,180352.318567948,"HMM-network","RSS_TA"
"3483",478,290,494.002393973303,231.542367498843,297650.233198324,"HMM-network","RSS_TA"
"3484",478,300,536.59493453463,191.74759164826,324701.262671132,"HMM-network","RSS_TA"
"3485",478,310,546.629849356911,185.507772136658,333217.325731066,"HMM-network","RSS_TA"
"3486",478,320,552.453341043213,197.222244485142,344101.307749566,"HMM-network","RSS_TA"
"3487",478,330,582.836596736182,239.676113606782,397143.137928666,"HMM-network","RSS_TA"
"3488",478,340,658.443705630602,351.33056117338,556981.276698961,"HMM-network","RSS_TA"
"3489",478,350,674.747561800106,372.520774272428,594055.999419717,"HMM-network","RSS_TA"
"3490",478,360,769.064902287813,439.910551472683,784982.117227962,"HMM-network","RSS_TA"
"3491",478,370,805.211533211281,459.926482096166,859897.982149817,"HMM-network","RSS_TA"
"3492",478,380,818.89130633904,468.169041005822,889765.222553971,"HMM-network","RSS_TA"
"3493",478,390,823.961493825378,472.110767951204,901801.120522425,"HMM-network","RSS_TA"
"3494",478,400,825.703749509982,474.304487577126,906751.428890643,"HMM-network","RSS_TA"
"3495",478,410,826.056764709348,475.840923579279,908794.363074857,"HMM-network","RSS_TA"
"3496",478,420,825.619646527874,477.25128578735,909416.590518491,"HMM-network","RSS_TA"
"3497",478,430,824.350582003489,478.857458094972,908858.34722267,"HMM-network","RSS_TA"
"3498",478,440,821.840241899428,481.404042797999,907171.235627568,"HMM-network","RSS_TA"
"3499",480,0,651.86298541619,260.69427695804,492886.857794383,"HMM-network","RSS_TA"
"3500",480,10,514.336452512846,244.732282526339,324435.876494051,"HMM-network","RSS_TA"
"3501",480,20,424.98591852247,233.619787810917,235191.236199205,"HMM-network","RSS_TA"
"3502",480,30,430.850824290204,225.697776625619,236571.919165296,"HMM-network","RSS_TA"
"3503",480,40,434.590046898349,219.795374240588,237178.51540067,"HMM-network","RSS_TA"
"3504",480,50,437.098628067938,215.139607356756,237340.261312493,"HMM-network","RSS_TA"
"3505",480,60,351.585534262059,211.239682329621,168234.591293056,"HMM-network","RSS_TA"
"3506",480,70,252.057015351692,207.788590815443,106708.83746107,"HMM-network","RSS_TA"
"3507",480,80,305.797732065918,204.594475798748,135371.152464023,"HMM-network","RSS_TA"
"3508",480,90,304.504763265065,201.536250118101,133340.010962779,"HMM-network","RSS_TA"
"3509",480,100,303.191643009259,198.535812293726,131341.641153784,"HMM-network","RSS_TA"
"3510",480,110,301.885600378953,195.540873413952,129371.148891652,"HMM-network","RSS_TA"
"3511",480,120,300.601291211987,192.514367138897,127422.917833204,"HMM-network","RSS_TA"
"3512",480,130,299.345936874735,189.427886590676,125490.914141623,"HMM-network","RSS_TA"
"3513",480,140,298.122424699629,186.257563737961,123568.860158387,"HMM-network","RSS_TA"
"3514",480,150,296.931190093364,182.981415706822,121650.330144334,"HMM-network","RSS_TA"
"3515",480,160,351.01200269176,179.577554510303,155457.524117581,"HMM-network","RSS_TA"
"3516",480,170,213.635259995528,176.02288033001,76624.0787130295,"HMM-network","RSS_TA"
"3517",480,180,212.004545867992,172.292009719487,74630.4640818734,"HMM-network","RSS_TA"
"3518",480,190,210.403467014897,168.356262509812,72613.4500581616,"HMM-network","RSS_TA"
"3519",480,200,208.830096094827,164.182563478606,70565.9231853809,"HMM-network","RSS_TA"
"3520",480,210,357.89755397909,159.73211524273,153605.007784133,"HMM-network","RSS_TA"
"3521",480,220,357.052854704659,154.958666698882,151498.929437842,"HMM-network","RSS_TA"
"3522",480,230,356.229284948486,149.806125471428,149341.178683671,"HMM-network","RSS_TA"
"3523",480,240,355.428270424083,144.2051148059,147124.370552838,"HMM-network","RSS_TA"
"3524",480,250,271.943265325812,138.067792103107,93015.8547722919,"HMM-network","RSS_TA"
"3525",480,260,189.875281100179,131.279685900368,53286.9783029713,"HMM-network","RSS_TA"
"3526",480,270,344.525116761065,123.686130218555,133995.814887667,"HMM-network","RSS_TA"
"3527",480,280,233.274938195767,115.068183408023,67657.8836230614,"HMM-network","RSS_TA"
"3528",480,290,225.48290814559,105.096037939249,61887.7190563206,"HMM-network","RSS_TA"
"3529",480,300,220.475871894887,93.2275288306946,57300.9822196885,"HMM-network","RSS_TA"
"3530",480,310,215.245166607236,78.4680709214726,52487.7199019139,"HMM-network","RSS_TA"
"3531",480,320,208.575872254396,63.6400437366405,47553.9496534836,"HMM-network","RSS_TA"
"3532",480,330,162.513307253632,265.231927384366,96758.5503385391,"HMM-network","RSS_TA"
"3533",480,340,162.76766335378,275.07785112176,102161.136411415,"HMM-network","RSS_TA"
"3534",480,350,153.597434215904,250.325065423502,86254.8101769892,"HMM-network","RSS_TA"
"3535",480,360,121.896253492297,180.876797547777,47575.1125065977,"HMM-network","RSS_TA"
"3536",480,370,159.222630721796,95.5888184138192,34489.0683397194,"HMM-network","RSS_TA"
"3537",480,380,158.329485499931,72.456594586033,30318.1840776778,"HMM-network","RSS_TA"
"3538",480,390,158.978233771544,70.581943486804,30255.8895594942,"HMM-network","RSS_TA"
"3539",480,400,159.357564478572,72.4002308513807,30636.6267838753,"HMM-network","RSS_TA"
"3540",480,410,158.978540039064,81.5175400335568,31919.2855260748,"HMM-network","RSS_TA"
"3541",480,420,233.523004702839,140.20603496463,74190.7259659453,"HMM-network","RSS_TA"
"3542",480,430,381.448269258076,390.900123839831,298305.688937976,"HMM-network","RSS_TA"
"3543",480,440,460.407556086434,446.593709688929,411421.059235203,"HMM-network","RSS_TA"
"3544",482,0,1519.71080179524,248.915212685422,2371479.70419937,"HMM-network","RSS_TA"
"3545",482,10,1528.71168860626,248.915198182628,2398918.2027677,"HMM-network","RSS_TA"
"3546",482,20,1504.60508606651,248.915189334009,2325795.23649841,"HMM-network","RSS_TA"
